﻿TYPEFR;TYPEDUT;TYPEENG;ADRVOISFR;ADRVOISNL;Z_PCDD_FR;Z_PCDD_NL;Z_PCDD;WGS84_LONG;WGS84_LAT;WGS84_LALO
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;24, Avenue des Scarabées;24, Keverslaan;;;;4.392541997737885;50.80782699986111;50.80782699986111, 4.392541997737885
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;130A, Chaussée de La Hulpe;130A, Terhulpsesteenweg;;;;4.421992004147193;50.790794000016305;50.790794000016305, 4.421992004147193
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;40, Rue du Luxembourg;40, Luxemburgstraat;;;;4.370785006264816;50.83952899555469;50.83952899555469, 4.370785006264816
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;134, Rue Charles Demeer;134, Charles Demeerstraat;;;;4.3289479991234545;50.87151600373128;50.87151600373128, 4.3289479991234545
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;19, Place Wappers;19, Wappersplein;;;;4.419394999605727;50.85206100368267;50.85206100368267, 4.419394999605727
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;164, Rue du Pannenhuys;164, Pannenhuisstraat;;;;4.314827996966175;50.86632099980139;50.86632099980139, 4.314827996966175
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;82, Rue de Livourne;82, Livornostraat;;;;4.3591980006137;50.827724003129035;50.827724003129035, 4.3591980006137
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;150, Boulevard du Midi;150, Zuidlaan;;;;4.31736799833692;50.80629700231232;50.80629700231232, 4.31736799833692
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;303, Rue du Noyer;303, Notelaarsstraat;;;;4.42962800660164;50.848182996201544;50.848182996201544, 4.42962800660164
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;33, Boulevard Bischoffsheim;33, Bischoffsheimlaan;;;;4.371771995831565;50.852416995552744;50.852416995552744, 4.371771995831565
BORNES_RECHARGE;LAADPALEN;RECHARGING_TERMINAL;7, Avenue du Maelbeek;7, Maalbeeklaan;;;;4.382313006500842;50.83669699923972;50.83669699923972, 4.382313006500842
